,Uni_name,Uni_Major,Uni_Jobs,Uni_Course_lectureres,Uni_Facilities,Uni_Local_life,Uni_Societies_sports
1120,Lancaster University,Logistics and Supply Chain Management MSc,4.0,4.0,0.0,0.0,3.0
1121,Lancaster University,Natural Sciences BSc (Hons),3.0,4.0,0.0,4.0,4.0
1122,Lancaster University,German Studies and History BA (Hons),0.0,0.0,4.0,0.0,0.0
1123,Lancaster University,Management (2 Year) MSc,3.0,3.0,3.0,2.0,1.0
1124,Lancaster University,Computer Science BSc (Hons),4.0,0.0,0.0,0.0,0.0
1125,Lancaster University,Economics BSc (Hons),0.0,4.0,0.0,4.0,4.0
1126,Lancaster University,"Environment, Culture and Society MA",4.0,0.0,0.0,4.0,3.0
1127,Lancaster University,Mechanical Engineering BEng (Hons),4.0,4.0,4.0,2.0,4.0
1128,Lancaster University,Geography and Economics BA (Hons),0.0,3.0,0.0,0.0,3.0
1129,Lancaster University,,0.0,0.0,4.0,0.0,4.0
1130,Lancaster University,Mechatronic Engineering MEng (Hons),0.0,0.0,4.0,3.0,0.0
1131,Lancaster University,Politics and International Relations BA (Hons),0.0,4.0,0.0,4.0,4.0
1132,Lancaster University,Financial Mathematics BSc (Hons),0.0,0.0,0.0,4.0,0.0
1133,Lancaster University,Financial Mathematics BSc (Hons),4.0,4.0,4.0,4.0,3.0
1134,Lancaster University,Economics BSc (Hons),0.0,4.0,4.0,4.0,4.0
1135,Lancaster University,Sociology BA (Hons),4.0,4.0,4.0,0.0,3.0
1136,Lancaster University,Mathematics BSc (Hons),3.0,4.0,0.0,4.0,4.0
1137,Lancaster University,Chemical Engineering BEng (Hons),4.0,4.0,0.0,4.0,3.0
1138,Lancaster University,English Literature and History BA (Hons),4.0,4.0,4.0,4.0,4.0
1139,Lancaster University,Chemistry BSc (Hons),3.0,4.0,3.0,4.0,0.0
1140,Lancaster University,Politics and International Relations BA (Hons),0.0,4.0,4.0,3.0,4.0
1141,Lancaster University,Psychology BA (Hons),4.0,3.0,0.0,3.0,4.0
1142,Lancaster University,Linguistics BA (Hons),0.0,0.0,0.0,0.0,0.0
1143,Lancaster University,Economics BSc (Hons),4.0,3.0,4.0,0.0,3.0
1144,Lancaster University,,0.0,0.0,0.0,4.0,4.0
1145,Lancaster University,English Language and Linguistics BA (Hons),3.0,4.0,4.0,3.0,3.0
1146,Lancaster University,Criminology and Sociology BA (Hons),4.0,4.0,3.0,0.0,0.0
1147,Lancaster University,Biomedicine BSc (Hons),4.0,3.0,4.0,4.0,0.0
1148,Lancaster University,History BA (Hons),4.0,3.0,4.0,3.0,4.0
1149,Lancaster University,Financial Mathematics BSc (Hons),4.0,3.0,4.0,0.0,2.0
1150,Lancaster University,History BA (Hons),2.0,3.0,0.0,4.0,3.0
1151,Lancaster University,Accounting and Finance BSc (Hons),4.0,4.0,0.0,0.0,3.0
1152,Lancaster University,Marketing Management BSc (Hons),4.0,4.0,4.0,4.0,4.0
1153,Lancaster University,Accounting and Finance BSc (Hons),0.0,4.0,0.0,4.0,0.0
1154,Lancaster University,Business Management BSc (Hons),0.0,4.0,4.0,4.0,0.0
1155,Lancaster University,Biomedicine BSc (Hons),4.0,4.0,4.0,0.0,0.0
1156,Lancaster University,Accounting and Finance BSc (Hons),3.0,4.0,4.0,4.0,4.0
1157,Lancaster University,Marketing Management BSc (Hons),0.0,0.0,0.0,3.0,3.0
1158,Lancaster University,English Language and Literature BA (Hons),4.0,4.0,4.0,0.0,0.0
1159,Lancaster University,History BA (Hons),4.0,4.0,0.0,3.0,4.0
1160,Lancaster University,History BA (Hons),4.0,0.0,0.0,4.0,4.0
1161,Lancaster University,,0.0,0.0,0.0,0.0,3.0
1162,Lancaster University,Business Management BSc (Hons),0.0,4.0,4.0,4.0,2.0
1163,Lancaster University,History BA (Hons),0.0,0.0,0.0,4.0,4.0
1164,Lancaster University,Biology BSc (Hons),4.0,0.0,4.0,0.0,4.0
1165,Lancaster University,Engineering (Study Abroad) MEng (Hons),0.0,4.0,4.0,3.0,0.0
1166,Lancaster University,,0.0,4.0,0.0,0.0,3.0
1167,Lancaster University,,4.0,0.0,4.0,0.0,3.0
1168,Lancaster University,Economics BSc (Hons),4.0,0.0,0.0,0.0,4.0
1169,Lancaster University,,0.0,0.0,0.0,0.0,0.0
1170,Lancaster University,,4.0,4.0,3.0,0.0,3.0
1171,Lancaster University,,0.0,4.0,4.0,4.0,4.0
1172,Lancaster University,Marketing (Study Abroad) BSc (Hons),3.0,3.0,4.0,2.0,0.0
1173,Lancaster University,Marketing Management (Study Abroad) BSc (Hons),4.0,3.0,4.0,3.0,4.0
1174,Lancaster University,Financial Mathematics (Placement Year) BSc (Hons),4.0,0.0,0.0,1.0,0.0
1175,Lancaster University,Financial Mathematics (Placement Year) BSc (Hons),0.0,0.0,0.0,0.0,0.0
1176,Lancaster University,Psychology (Study Abroad) BA (Hons),4.0,4.0,0.0,2.0,4.0
1177,Lancaster University,Business Economics (Industry) BSc (Hons),4.0,4.0,4.0,3.0,4.0
1178,Lancaster University,Business Management BSc (Hons),0.0,3.0,4.0,3.0,0.0
1179,Lancaster University,Biology BSc (Hons),0.0,4.0,4.0,4.0,4.0
1180,Lancaster University,Mechanical Engineering MEng (Hons),0.0,0.0,0.0,4.0,0.0
1181,Lancaster University,,0.0,0.0,0.0,3.0,0.0
1182,Lancaster University,"Physics, Astrophysics and Cosmology MPhys",4.0,4.0,3.0,3.0,3.0
1183,Lancaster University,,0.0,3.0,0.0,3.0,3.0
1184,Lancaster University,,3.0,4.0,4.0,4.0,0.0
1185,Lancaster University,"Physics, Astrophysics and Cosmology BSc (Hons)",3.0,4.0,0.0,4.0,0.0
1186,Lancaster University,Psychology (Study Abroad) BSc (Hons),3.0,4.0,0.0,0.0,0.0
1187,Lancaster University,Computer Science (Study Abroad) BSc (Hons),0.0,4.0,4.0,4.0,4.0
1188,Lancaster University,,3.0,4.0,3.0,3.0,4.0
1189,Lancaster University,English Literature with Creative Writing BA (Hons),3.0,0.0,0.0,4.0,0.0
1190,Lancaster University,Theoretical Physics with Mathematics BSc (Hons),4.0,0.0,4.0,4.0,4.0
1191,Lancaster University,"English Literature, Creative Writing and Practice BA (Hons)",4.0,0.0,0.0,0.0,4.0
1192,Lancaster University,,0.0,0.0,0.0,0.0,0.0
1193,University of Nottingham,Pharmacy PhD,0.0,0.0,0.0,0.0,0.0
1194,University of Nottingham,Medicine at Lincoln BMBS,4.0,4.0,0.0,0.0,4.0
1195,University of Nottingham,Geography with Business BA (Hons),2.0,3.0,0.0,4.0,4.0
1196,University of Nottingham,American Studies MA,3.0,4.0,4.0,3.0,4.0
1197,University of Nottingham,Geography with Business BA (Hons),3.0,3.0,4.0,4.0,4.0
1198,University of Nottingham,English and History BA (Hons),3.0,4.0,4.0,0.0,4.0
1199,University of Nottingham,Economics BSc (Hons),0.0,4.0,4.0,0.0,3.0
1200,University of Nottingham,Economics BSc (Hons),0.0,0.0,0.0,3.0,0.0
1201,University of Nottingham,English and History BA (Hons),0.0,0.0,4.0,0.0,0.0
1202,University of Nottingham,Politics and American Studies BA (Hons),4.0,4.0,3.0,4.0,0.0
1203,University of Nottingham,Politics and American Studies BA (Hons),4.0,4.0,4.0,4.0,0.0
1204,University of Nottingham,"American & Canadian Literature, History & Culture (International Study) BA (Hons)",4.0,4.0,4.0,4.0,4.0
1205,University of Nottingham,Civil Engineering BEng (Hons),0.0,4.0,4.0,0.0,0.0
1206,University of Nottingham,Architecture BArch (Hons),0.0,0.0,4.0,0.0,0.0
1207,University of Nottingham,Architecture BArch (Hons),0.0,0.0,4.0,0.0,4.0
1208,University of Nottingham,American Studies MA,4.0,4.0,4.0,0.0,4.0
1209,University of Nottingham,Biology BSc (Hons),0.0,4.0,4.0,0.0,0.0
1210,University of Nottingham,Biotechnology BSc (Hons),4.0,0.0,3.0,0.0,4.0
1211,University of Nottingham,Medicinal and Biological Chemistry BSc (Hons),4.0,4.0,2.0,4.0,4.0
1212,University of Nottingham,Chemistry BSc (Hons),0.0,4.0,0.0,0.0,0.0
1213,University of Nottingham,Chemistry BSc (Hons),4.0,4.0,4.0,4.0,0.0
1214,University of Nottingham,Biology BSc (Hons),4.0,4.0,0.0,0.0,3.0
1215,University of Nottingham,Chemical Engineering BEng (Hons),4.0,3.0,3.0,3.0,4.0
1216,University of Nottingham,Zoology BSc (Hons),4.0,4.0,4.0,0.0,3.0
1217,University of Nottingham,Neuroscience BSc (Hons),4.0,0.0,3.0,4.0,4.0
1218,University of Nottingham,,4.0,4.0,3.0,0.0,4.0
1219,University of Nottingham,,4.0,4.0,4.0,4.0,4.0
1220,University of Nottingham,Physics BSc (Hons),4.0,4.0,4.0,4.0,0.0
1221,University of Nottingham,Biochemistry BSc (Hons),0.0,4.0,3.0,4.0,4.0
1222,University of Nottingham,Psychology and Cognitive Neuroscience BSc (Hons),3.0,4.0,3.0,3.0,4.0
1223,University of Nottingham,,3.0,4.0,4.0,4.0,4.0
1224,University of Nottingham,Physiotherapy BSc (Hons),0.0,3.0,4.0,0.0,4.0
1225,University of Nottingham,Liberal Arts BA (Hons),0.0,4.0,4.0,0.0,4.0
1226,University of Nottingham,Sport Rehabilitation BSc (Hons),0.0,3.0,4.0,0.0,4.0
1227,University of Nottingham,Biochemistry and Molecular Medicine BSc (Hons),0.0,4.0,0.0,4.0,0.0
1228,University of Nottingham,Chemical Engineering MEng (Hons),0.0,3.0,4.0,4.0,0.0
1229,University of Nottingham,Nursing (Children) BSc (Hons),0.0,3.0,0.0,3.0,0.0
1230,University of Nottingham,Medicine BMBS,4.0,0.0,0.0,0.0,0.0
1231,University of Nottingham,History BA (Hons),0.0,4.0,4.0,0.0,3.0
1232,University of Nottingham,,0.0,4.0,4.0,4.0,4.0
1233,University of Nottingham,English BA (Hons),3.0,4.0,4.0,4.0,4.0
1234,University of Nottingham,Medicine at Lincoln BMBS,2.0,1.0,2.0,2.0,3.0
1235,University of Nottingham,Medicine at Lincoln BMBS,2.0,1.0,2.0,3.0,3.0
1236,University of Nottingham,Sociology and Social Policy PhD,4.0,4.0,1.0,4.0,1.0
1237,University of Nottingham,History BA (Hons),0.0,3.0,4.0,3.0,4.0
1238,University of Nottingham,Genetics BSc (Hons),3.0,4.0,4.0,4.0,0.0
1239,University of Nottingham,Mechanical Engineering MSc,4.0,4.0,3.0,0.0,4.0
1240,University of Nottingham,Chemical Engineering MSc,4.0,3.0,4.0,4.0,0.0
1241,University of Nottingham,,4.0,4.0,0.0,3.0,0.0
1242,University of Nottingham,Electrical & Electronic Engineering MEng (Hons),4.0,3.0,4.0,4.0,2.0
1243,University of Nottingham,Electrical & Electronic Engineering MEng (Hons),2.0,0.0,4.0,4.0,0.0
1244,University of Nottingham,Mathematics BSc (Hons),4.0,4.0,4.0,0.0,3.0
1245,University of Nottingham,Chemistry BSc (Hons),3.0,3.0,3.0,4.0,0.0
1246,University of Nottingham,Chemistry BSc (Hons),4.0,4.0,3.0,0.0,4.0
1247,University of Nottingham,,4.0,4.0,0.0,0.0,0.0
1248,University of Nottingham,Chemistry BSc (Hons),4.0,4.0,4.0,4.0,4.0
1249,University of Nottingham,,3.0,1.0,0.0,3.0,4.0
1250,University of Nottingham,,0.0,4.0,4.0,4.0,3.0
1251,University of Nottingham,Geography BSc (Hons),4.0,4.0,4.0,4.0,0.0
1252,University of Nottingham,Geography BSc (Hons),4.0,4.0,4.0,0.0,4.0
1253,University of Nottingham,Economics BSc (Hons),3.0,4.0,4.0,2.0,4.0
1254,University of Nottingham,Ancient History and Archaeology BA (Hons),4.0,0.0,4.0,0.0,3.0
1255,University of Nottingham,Chemistry BSc (Hons),2.0,0.0,3.0,0.0,0.0
1256,University of Nottingham,English BA (Hons),3.0,0.0,3.0,4.0,2.0
1257,University of Nottingham,Biochemistry and Molecular Medicine BSc (Hons),0.0,4.0,4.0,0.0,4.0
1258,University of Nottingham,Geography BSc (Hons),4.0,4.0,0.0,4.0,0.0
1259,University of Nottingham,"Philosophy, Politics and Economics BA (Hons)",4.0,4.0,0.0,4.0,3.0
1260,University of Nottingham,History and Politics BA (Hons),4.0,4.0,4.0,0.0,0.0
1261,University of Nottingham,History and Politics BA (Hons),0.0,4.0,0.0,4.0,0.0
1262,University of Nottingham,Economics BSc (Hons),0.0,4.0,4.0,4.0,4.0
1263,University of Nottingham,Mechanical Engineering BEng (Hons),2.0,2.0,3.0,4.0,3.0
1264,University of Nottingham,Mathematics and Economics BSc (Hons),4.0,4.0,4.0,4.0,4.0
1265,University of Nottingham,Electrical & Electronic Engineering MEng (Hons),0.0,4.0,3.0,0.0,4.0
1266,University of Nottingham,Mechanical Engineering BEng (Hons),4.0,0.0,4.0,0.0,0.0
1267,University of Nottingham,Aerospace Engineering BEng (Hons),0.0,4.0,0.0,4.0,4.0
1268,University of Nottingham,Chemistry BSc (Hons),4.0,4.0,2.0,4.0,0.0
1269,University of Nottingham,Chemistry BSc (Hons),0.0,0.0,0.0,0.0,0.0
1270,University of Nottingham,Chemistry BSc (Hons),4.0,0.0,4.0,0.0,0.0
1271,University of Nottingham,Chemistry and Molecular Physics BSc (Hons),0.0,0.0,0.0,0.0,0.0
1272,University of Nottingham,Pharmacy (4 years) MPharm (Hons),0.0,4.0,4.0,0.0,4.0
1273,University of Nottingham,Product Design and Manufacture BEng (Hons),4.0,4.0,4.0,0.0,4.0
1274,University of Nottingham,Advanced Materials MSc,3.0,4.0,4.0,4.0,4.0
1275,University of Nottingham,Product Design and Manufacture BEng (Hons),2.0,4.0,4.0,0.0,4.0
1276,University of Nottingham,Chemistry BSc (Hons),4.0,4.0,2.0,3.0,0.0
1277,University of Nottingham,Chemistry BSc (Hons),4.0,4.0,3.0,4.0,4.0
1278,University of Nottingham,Product Design and Manufacture BEng (Hons),2.0,2.0,2.0,4.0,4.0
1279,University of Nottingham,Product Design and Manufacture BEng (Hons),0.0,4.0,3.0,4.0,0.0
1280,University of Nottingham,Aerospace Engineering BEng (Hons),0.0,4.0,0.0,4.0,0.0
1281,University of Nottingham,Electronic and Computer Engineering BEng (Hons),0.0,4.0,4.0,0.0,0.0
1282,University of Nottingham,Aerospace Engineering BEng (Hons),4.0,0.0,0.0,4.0,4.0
1283,University of Nottingham,Genetics BSc (Hons),4.0,4.0,4.0,4.0,4.0
1284,University of Nottingham,Product Design and Manufacture BEng (Hons),0.0,3.0,4.0,0.0,0.0
1285,University of Nottingham,Aerospace Engineering BEng (Hons),0.0,4.0,4.0,0.0,4.0
1286,University of Nottingham,Civil Engineering BEng (Hons),4.0,4.0,4.0,4.0,4.0
1287,University of Nottingham,Aerospace Engineering BEng (Hons),0.0,0.0,4.0,4.0,0.0
1288,University of Nottingham,Civil Engineering MSc,4.0,4.0,4.0,3.0,4.0
1289,University of Nottingham,Civil Engineering BEng (Hons),3.0,4.0,3.0,4.0,4.0
1290,University of Nottingham,Product Design and Manufacture BEng (Hons),4.0,3.0,0.0,0.0,3.0
1291,University of Nottingham,Biochemistry BSc (Hons),4.0,4.0,0.0,0.0,0.0
1292,University of Nottingham,Product Design and Manufacture BEng (Hons),3.0,2.0,2.0,3.0,4.0
1293,University of Nottingham,Electrical & Electronic Engineering MEng (Hons),4.0,4.0,0.0,4.0,3.0
1294,University of Nottingham,Architecture BArch (Hons),3.0,4.0,4.0,3.0,0.0
1295,University of Nottingham,,3.0,4.0,4.0,4.0,4.0
1296,University of Nottingham,,3.0,4.0,0.0,0.0,4.0
1297,University of Nottingham,Geography BA (Hons),4.0,3.0,4.0,0.0,4.0
1298,University of Nottingham,Nutrition BSc (Hons),0.0,3.0,3.0,0.0,4.0
1299,University of Nottingham,,0.0,3.0,3.0,4.0,4.0
1300,University of Nottingham,Geography BA (Hons),4.0,4.0,4.0,4.0,4.0
1301,University of Nottingham,,3.0,4.0,0.0,4.0,3.0
1302,University of Nottingham,Geography BA (Hons),0.0,4.0,0.0,0.0,0.0
1303,University of Nottingham,,0.0,4.0,3.0,4.0,4.0
1304,University of Nottingham,American Studies and English BA (Hons),4.0,3.0,0.0,4.0,0.0
1305,University of Nottingham,Biotechnology BSc (Hons),0.0,2.0,0.0,0.0,0.0
1306,University of Nottingham,Medicine (Graduate Entry) BMBS,0.0,0.0,4.0,0.0,0.0
1307,University of Nottingham,Mathematics BSc (Hons),3.0,4.0,0.0,4.0,3.0
1308,University of Nottingham,Aerospace Engineering BEng (Hons),4.0,4.0,4.0,0.0,2.0
1309,University of Nottingham,Pharmacy (4 years) MPharm (Hons),3.0,3.0,3.0,0.0,3.0
1310,University of Nottingham,,3.0,3.0,0.0,4.0,1.0
1311,University of Nottingham,History of Art BA (Hons),0.0,4.0,3.0,0.0,0.0
1312,University of Nottingham,Mechanical Engineering BEng (Hons),4.0,4.0,4.0,3.0,4.0
1313,University of Nottingham,Psychology BSc (Hons),2.0,3.0,4.0,0.0,0.0
1314,University of Nottingham,Chemistry BSc (Hons),4.0,4.0,3.0,2.0,4.0
1315,University of Nottingham,,0.0,0.0,0.0,0.0,0.0
1316,University of Nottingham,Science (Year 0) Foundation Certificate,3.0,4.0,4.0,0.0,4.0
1317,University of Nottingham,,0.0,0.0,0.0,0.0,0.0
1318,University of Nottingham,English with Creative Writing BA (Hons),0.0,0.0,4.0,4.0,4.0
1319,University of Nottingham,,0.0,4.0,4.0,4.0,0.0
1320,University of Nottingham,English BA (Hons),3.0,4.0,4.0,4.0,3.0
1321,University of Nottingham,English BA (Hons),4.0,4.0,0.0,4.0,0.0
1322,University of Nottingham,Psychology BSc (Hons),0.0,0.0,4.0,3.0,0.0
1323,University of Nottingham,History BA (Hons),4.0,0.0,0.0,4.0,0.0
1324,University of Nottingham,History BA (Hons),4.0,4.0,4.0,0.0,0.0
1325,University of Nottingham,,0.0,4.0,0.0,4.0,4.0
1326,University of Nottingham,,0.0,0.0,4.0,4.0,4.0
1327,University of Nottingham,Engineering and Physical Sciences with Foundation Year MEng (Hons),3.0,3.0,0.0,4.0,3.0
1328,University of Nottingham,Chemistry (4 years) MSci (Hons),4.0,4.0,0.0,0.0,4.0
1329,University of Nottingham,,4.0,4.0,4.0,4.0,4.0
1330,University of Nottingham,,4.0,4.0,4.0,3.0,0.0
1331,University of Nottingham,Architectural Environment Engineering BEng (Hons),0.0,4.0,0.0,4.0,3.0
1332,University of Nottingham,Biology BSc (Hons),4.0,4.0,0.0,4.0,4.0
1333,University of Nottingham,Hispanic Studies and History BA (Hons),4.0,4.0,0.0,4.0,3.0
1334,University of Nottingham,,0.0,4.0,0.0,0.0,4.0
1335,University of Nottingham,Mathematics BSc (Hons),3.0,4.0,4.0,4.0,4.0
1336,University of Nottingham,Hispanic Studies and History BA (Hons),3.0,4.0,4.0,4.0,4.0
1337,University of Nottingham,Mathematics BSc (Hons),1.0,4.0,4.0,4.0,2.0
1338,University of Nottingham,,0.0,4.0,4.0,4.0,3.0
1339,University of Nottingham,Modern Languages BA (Hons),3.0,3.0,4.0,4.0,3.0
1340,University of Nottingham,History of Art BA (Hons),3.0,4.0,0.0,4.0,0.0
1341,University of Nottingham,Civil Engineering BEng (Hons),4.0,4.0,4.0,3.0,4.0
1342,University of Nottingham,Physics BSc (Hons),4.0,4.0,0.0,0.0,0.0
1343,University of Nottingham,,0.0,0.0,0.0,0.0,0.0
1344,University of Nottingham,,0.0,0.0,0.0,0.0,0.0
1345,University of Nottingham,,0.0,0.0,0.0,0.0,0.0
1346,University of Nottingham,,0.0,4.0,4.0,0.0,4.0
1347,University of Nottingham,,4.0,4.0,4.0,3.0,4.0
1348,University of Nottingham,English BA (Hons),0.0,3.0,4.0,0.0,0.0
1349,University of Nottingham,Chemical Engineering including an Industrial Year MEng (Hons),4.0,3.0,0.0,4.0,4.0
1350,University of Nottingham,English BA (Hons),4.0,4.0,0.0,0.0,4.0
1351,University of Nottingham,,0.0,2.0,0.0,0.0,0.0
1352,University of Nottingham,International Media and Communications Studies BA (Hons),0.0,0.0,0.0,4.0,0.0
1353,University of Nottingham,Biochemistry BSc (Hons),4.0,2.0,3.0,4.0,2.0
1354,University of Nottingham,Nursing (Mental Health) BSc (Hons),0.0,0.0,4.0,0.0,2.0
1355,University of Nottingham,,4.0,0.0,0.0,4.0,0.0
1356,University of Nottingham,Psychology BSc (Hons),4.0,1.0,3.0,1.0,1.0
1357,University of Nottingham,Philosophy BA (Hons),4.0,0.0,4.0,0.0,0.0
1358,University of Nottingham,,0.0,0.0,0.0,0.0,0.0
1359,University of Nottingham,Nutrition BSc (Hons),0.0,4.0,1.0,0.0,1.0
1360,University of Nottingham,,2.0,4.0,4.0,4.0,2.0
